,Commerzbank,COBADEFFXXX,,,35040038,,
,Commerzbank,COBADEFFXXX,,,35640064,,
,Commerzbank,COBADEFFXXX,,,36040039,,
,Commerzbank,COBADEFFXXX,,,36240045,,
,Commerzbank,COBADEFFXXX,,,36540046,,
,Commerzbank,COBADEFFXXX,,,37040044,,
,Commerzbank,COBADEFFXXX,,,37540050,,
,Commerzbank,COBADEFFXXX,,,38040007,,
,Commerzbank,COBADEFFXXX,,,38440016,,
,Commerzbank,COBADEFFXXX,,,39040013,,
,Commerzbank,COBADEFFXXX,,,39540052,,
,Commerzbank,COBADEFFXXX,,,40040028,,
,Commerzbank,COBADEFFXXX,,,40340030,,
,Commerzbank,COBADEFFXXX,,,41040018,,
,Commerzbank,COBADEFFXXX,,,41240048,,
,Commerzbank,COBADEFFXXX,,,41440018,,
,Commerzbank,COBADEFFXXX,,,42040040,,
,Commerzbank,COBADEFFXXX,,,42640048,,
,Commerzbank,COBADEFFXXX,,,42840005,,
,Commerzbank,COBADEFFXXX,,,43040036,,
,Commerzbank,COBADEFFXXX,,,44040037,,
,Commerzbank,COBADEFFXXX,,,44340037,,
,Commerzbank,COBADEFFXXX,,,44540022,,
,Commerzbank,COBADEFFXXX,,,45040042,,
,Commerzbank,COBADEFFXXX,,,45240056,,
,Commerzbank,COBADEFFXXX,,,45840026,,
,Commerzbank,COBADEFFXXX,,,45841031,,
,Commerzbank,COBADEFFXXX,,,46040033,,
,Commerzbank,COBADEFFXXX,,,46240016,,
,Commerzbank,COBADEFFXXX,,,46441003,,
,Commerzbank,COBADEFFXXX,,,46640018,,
,Commerzbank,COBADEFFXXX,,,47240047,,
,Commerzbank,COBADEFFXXX,,,47640051,,
,Commerzbank,COBADEFFXXX,,,47840065,,
,Commerzbank,COBADEFFXXX,,,48040035,,
,Commerzbank,COBADEFFXXX,,,49040043,,
,Commerzbank,COBADEFFXXX,,,49240096,,
,Commerzbank,COBADEFFXXX,,,49440043,,
,Commerzbank,COBADEFFXXX,,,50040000,,
,Commerzbank,COBADEFFXXX,,,50540028,,
,Commerzbank,COBADEFFXXX,,,50640015,,
,Commerzbank,COBADEFFXXX,,,50740048,,
,Commerzbank,COBADEFFXXX,,,50840005,,
,Commerzbank,COBADEFFXXX,,,51040038,,
,Commerzbank,COBADEFFXXX,,,51140029,,
,Commerzbank,COBADEFFXXX,,,51340013,,
,Commerzbank,COBADEFFXXX,,,51343224,,
,Commerzbank,COBADEFFXXX,,,51540037,,
,Commerzbank,COBADEFFXXX,,,51640043,,
,Commerzbank,COBADEFFXXX,,,52040021,,
,Commerzbank,COBADEFFXXX,,,52240006,,
,Commerzbank,COBADEFFXXX,,,53040012,,
,Commerzbank,COBADEFFXXX,,,53240048,,
,Commerzbank,COBADEFFXXX,,,53340024,,
,Commerzbank,COBADEFFXXX,,,54040042,,
,Commerzbank,COBADEFFXXX,,,54240032,,
,Commerzbank,COBADEFFXXX,,,54540033,,
,Commerzbank,COBADEFFXXX,,,54640035,,
,Commerzbank,COBADEFFXXX,,,55040022,,
,Commerzbank,COBADEFFXXX,,,55340041,,
,Commerzbank,COBADEFFXXX,,,56240050,,
